amount,time,location,device,is_fraud
5718.995231607944,4,0,1,1
4832.323094502513,20,4,1,0
2394.914570036174,16,5,4,0
3289.477082561585,15,4,3,0
1745.5098918635736,1,4,4,0
7728.341565746017,10,9,0,0
1049.4218805510911,3,7,2,0
2977.8350926085236,5,9,1,0
211.58258289898947,6,0,1,0
1778.1270380087035,16,7,3,0
6244.866751349338,7,6,0,0
1613.3959821495912,0,0,4,1
645.10690321908,14,8,0,0
3798.253172856964,19,3,0,0
84.70403170247536,11,6,3,0
682.7054046385338,14,2,3,0
6461.968827155986,22,7,4,0
6172.929392152553,21,3,4,0
7321.534869137144,14,1,2,0
6836.850910106443,8,1,0,0
5466.9886281023455,15,7,4,0
423.40119411879937,1,7,3,0
6263.874700803327,14,0,2,0
6764.85893267028,14,5,2,0
6393.661755446776,6,8,3,1
4070.2898872876685,20,8,4,1
1867.0502000026058,12,1,3,0
6763.41315563137,22,7,4,0
5818.666663872407,16,7,3,0
7846.1855892388685,10,3,3,0
1249.7623190586837,9,3,1,0
1809.1883415011803,0,4,4,0
1698.326208302614,13,9,0,0
6341.355442132587,4,6,1,1
1499.3238351186947,7,0,1,0
537.9453394373322,0,8,1,0
7988.493648652101,6,2,1,0
203.41360550396743,1,3,0,0
6682.776260970131,6,6,1,0
2926.1078981974692,6,4,0,0
6733.715600763733,8,4,0,0
4439.190827233104,21,0,1,0
7213.541679743449,3,1,2,1
7409.91292638494,22,4,0,0
77.73995933980409,6,1,1,0
607.9203470623422,19,0,3,0
2006.6180429189894,17,9,3,1
5356.176753826196,12,2,4,0
7106.736211109491,10,0,0,0
3682.235900595232,8,9,0,0
4857.750064612752,13,7,3,0
1512.0563231005112,7,7,0,0
6440.709836884074,20,7,0,0
7738.788250270991,13,6,3,0
2152.448468652207,20,6,1,0
3961.133483046368,16,1,3,0
693.4983034984585,13,8,2,0
4475.2975684214325,23,6,3,0
4024.7536175642113,4,4,3,0
1159.7696908198454,9,3,1,0
3539.31937387901,5,7,3,0
2676.1666934320733,9,4,3,0
4177.037848064989,10,5,1,0
4687.306411753249,23,3,3,1
72.92215096464002,5,1,1,0
6089.242833681695,9,6,2,0
5705.549263434617,13,1,1,1
2933.459657721145,19,6,0,0
428.222804872702,2,6,0,0
6040.6856555814775,6,0,1,0
7641.625408022669,1,9,3,1
1925.0120101960035,6,9,4,1
2591.579286827618,16,2,4,0
1474.5840514071106,12,2,2,0
4617.604306141993,20,5,2,0
1242.9569502064023,8,2,4,0
2852.770577973729,12,8,4,1
5577.619046404432,14,4,1,1
4483.12728415974,12,5,4,0
3094.768201801842,16,5,0,0
3364.8955664512973,7,7,2,1
4499.07650657272,8,9,2,0
51.888499457854614,8,2,0,0
632.6863982866108,7,8,2,0
7050.658251765278,15,6,4,0
627.6425177848696,19,5,2,0
5655.894751702988,6,0,0,0
7360.705122051875,16,3,2,0
2169.11541639234,6,4,4,0
2967.0790392908166,5,1,1,0
4553.526639728507,4,0,4,1
7054.263212260485,16,1,2,0
7535.535170147059,7,7,3,0
5917.808168649588,0,9,2,1
697.5249880332788,15,5,2,0
5354.887473501132,16,9,0,0
3285.3782563719333,2,1,3,0
3768.2544909310373,12,8,0,0
397.94138080969043,7,7,0,0
1532.5418040741338,15,3,4,0
6325.156292231513,23,9,1,1
3634.400870217639,6,6,2,0
2416.789621841035,20,2,3,0
3075.2324963498404,14,5,2,0
6835.924109038813,23,2,0,1
5993.24714415263,1,9,1,1
2182.1616004627567,23,2,0,0
944.4272124979246,1,8,2,0
2019.7257820443533,9,5,4,0
7366.447826182596,4,7,2,1
4654.802758608794,3,3,0,1
4270.1742689145385,14,3,3,0
4773.16682954123,12,7,3,0
2931.3959846433895,16,6,3,0
6457.820627454505,20,4,3,0
4188.6735631554975,22,1,3,0
938.3994826365204,0,5,1,0
1036.8756730083583,17,0,1,0
4297.188876288434,14,6,4,0
7492.878893476359,13,8,3,1
2470.275212801209,8,4,0,0
6956.98164502945,11,4,0,0
6113.94421469814,4,6,2,1
1986.2604810407202,22,4,3,0
295.54428278835843,1,9,0,0
819.2688848133499,22,3,4,0
5829.309001110284,22,0,0,0
1601.3595556349703,6,5,4,0
2973.3110094406234,20,8,3,1
4016.0848322213665,8,3,2,0
5805.118006759052,17,9,2,0
910.2836299567074,3,3,1,0
3253.8994101933044,1,4,3,0
3883.1579085958497,23,5,0,0
4328.912376452459,0,2,2,0
6547.793327954758,11,8,4,1
1377.5671693705192,12,0,4,0
6463.6124573538455,13,5,0,0
5544.563029434735,4,5,0,1
4449.18715952068,2,7,3,0
5597.725323868563,3,4,0,1
3299.081822918493,16,8,0,0
1111.488699815156,18,8,0,0
5327.793095921612,10,1,2,0
4199.75509195155,7,4,3,0
5116.8015303394905,11,6,0,0
2707.3002543227776,17,1,0,0
7255.398285831988,17,6,4,0
4701.022099261738,8,8,2,0
687.7928619055363,4,7,0,0
3601.1829056819074,20,9,2,0
6052.0666576753565,16,8,3,1
6354.1058210495175,12,3,3,0
3959.3034368462513,5,7,1,0
7158.506828796252,23,8,4,1
2145.009155368409,21,9,1,0
3287.736584419941,13,1,2,0
7189.282299998916,14,9,4,1
7170.5724481902735,22,2,0,0
5487.273586753324,13,0,4,0
6872.549474242151,3,0,4,1
714.7422693150802,17,9,3,1
6920.634834781172,0,5,1,0
2568.356152869063,11,0,3,0
1430.7604418635894,21,4,3,0
1918.7618415546606,8,5,1,0
3346.6582215710273,9,8,3,1
2013.2800768127154,20,5,4,0
2567.93785020191,17,3,2,0
1084.1529961427784,16,0,0,0
2372.933240644193,18,5,0,0
4580.409097263299,3,6,3,1
3537.620396188056,15,4,1,0
2777.01649608111,6,5,4,0
5972.884770212626,8,9,3,1
7148.612221289576,7,7,4,0
6055.529837104665,6,0,4,0
2659.345613430845,9,7,0,0
5956.815131861242,7,1,2,0
1220.0815588800394,23,1,2,0
1046.8923147898709,16,7,1,0
2768.2881611040907,11,1,2,0
6462.580440507236,13,7,3,0
1974.5542367022035,11,4,0,0
510.7110041449433,1,8,0,0
1058.0177339748088,11,8,4,1
6870.666023393994,13,7,3,0
5072.0973615545645,6,8,3,1
2029.3433011429634,12,6,4,1
4444.59012349881,20,7,4,0
4222.999081290676,3,5,0,0
5245.210647633086,0,8,3,1
1869.3344976008225,16,1,2,0
6915.90188261921,2,2,2,1
2478.401653829703,16,1,0,0
5554.582573540014,7,5,2,0
133.91654774585805,2,2,2,0
2984.393753503707,9,0,3,0
2816.919994580672,1,3,3,0
4350.158006521201,21,4,1,0
586.526412908686,3,3,3,0
6322.100332940236,13,5,1,0
1746.1575101317105,10,2,3,0
5417.917329981671,13,9,4,1
6426.680925336525,12,5,3,0
4497.206265150898,3,9,1,0
5928.361237742274,1,0,2,1
5296.573196158969,1,5,3,1
2847.460728230301,10,7,2,0
6471.824019573354,21,9,2,0
2361.137452234796,4,7,3,0
4571.84727742338,8,0,3,1
5964.454924436608,19,6,4,0
3034.7524989509984,20,9,1,0
2425.6270229013135,16,9,3,1
3677.471351331718,11,3,2,0
6544.618137321483,17,5,2,0
7439.72449634959,2,5,3,1
4362.941885814822,4,4,1,0
5293.422311562596,20,9,2,0
7226.672609800119,19,8,4,1
792.8820770464745,13,9,2,0
1860.4682300399895,15,7,1,0
5672.655549981401,18,5,0,0
6590.836972988835,8,3,4,0
6856.947081502971,16,3,4,0
3323.781878955186,21,8,0,0
719.2725188234754,6,3,4,0
3505.062911010461,9,6,4,0
1849.723048705395,3,5,4,0
2333.11565769801,9,1,2,0
6179.279116915859,2,4,2,1
608.8390527769656,23,2,3,0
6621.5118337582135,8,8,3,1
3424.214341164232,12,9,2,0
4770.531129149258,0,0,4,0
721.7695887292537,14,9,1,0
2702.1858314664505,14,3,0,0
722.158847523692,10,3,3,0
7692.542064434471,9,8,4,1
6459.0568863633725,6,0,3,0
3679.7638710798997,0,1,1,0
1792.7023738477506,6,0,4,0
7467.973566472569,4,0,2,1
2760.0497828371394,22,0,1,0
1292.070531340561,15,2,3,0
4507.49928568937,7,3,4,0
7550.4740921568045,21,9,4,1
35.62317255007899,1,1,0,0
1908.80812181572,7,0,0,0
7507.888885081209,13,4,0,0
1372.8323050230106,3,5,2,0
910.3813958603598,23,1,4,0
4563.646790319437,14,2,4,0
6895.441367242165,6,9,3,1
3819.4929924629396,19,2,2,0
7956.541232192775,7,1,0,0
5434.977737806253,10,3,4,0
597.2288831475297,1,4,0,0
7942.692892797393,8,7,1,0
3266.1144230576224,5,5,2,0
2302.783258094633,22,8,0,0
4465.244072705195,0,2,2,0
2437.93919660781,2,9,4,1
696.2277694256178,9,8,1,1
16.419602918017873,4,3,3,0
3599.418906597497,11,7,1,0
6695.723060701605,22,9,2,0
4580.659909112462,0,6,1,1
7993.662355052809,8,6,4,0
2298.338931949364,20,8,2,0
2247.238242756642,12,9,2,0
1282.196934570384,18,1,4,0
1316.6883881813549,6,4,0,0
2285.0668351003324,15,2,3,0
6343.756161961849,7,6,1,0
7246.5255411384005,18,2,3,0
7800.821921812912,6,4,3,0
1862.155784501139,22,4,4,0
7050.973877184663,3,1,0,0
2629.3994387723096,9,0,3,0
907.1601534124909,0,5,2,0
6960.849279533724,16,0,0,0
5090.66454897573,20,8,4,1
1322.0235141680885,12,9,3,1
3441.5009038164553,18,4,4,0
2301.6252705421557,12,0,1,0
5895.672576838025,8,7,4,0
3630.0627638410233,4,0,2,0
7914.293161125548,22,3,4,0
442.686133165463,0,6,0,0
2843.347052759292,1,3,1,0
3857.7918360442695,10,4,2,0
4027.5527702128165,3,6,1,0
2530.906899973166,8,3,2,0
5835.275791535057,4,4,1,1
6998.602852544353,4,6,3,1
7510.060819313015,7,0,4,0
6441.721547512212,1,2,0,1
6805.388677466262,6,0,0,0
4406.6096784568645,16,2,3,0
6607.976370282383,10,1,1,0
2431.513753637878,14,4,4,0
3190.837703063169,2,9,3,1
2538.719545479262,12,4,1,0
3741.761746906164,17,9,4,1
2288.209031827898,19,8,1,0
7693.083480824303,19,7,0,0
2506.1928009053167,2,2,4,0
788.8660821969639,1,0,0,0
4216.903242573055,4,4,0,0
461.50713216918507,19,2,4,0
888.7926146371012,4,4,3,0
1759.0181666239891,12,8,1,0
3717.4802478077227,7,0,4,0
3468.841203810678,15,0,0,0
6398.536436712316,17,8,1,0
5917.099857803487,15,2,4,0
3413.414760455657,0,9,3,1
2672.9651395671613,7,4,4,0
2535.1679285716814,20,8,4,1
6193.090722915602,1,4,2,1
421.31888773905155,23,2,1,0
107.50908783729358,4,8,4,0
6365.3774134535515,14,6,0,0
3819.785276032449,13,6,0,0
1051.39470273584,2,7,2,0
1888.3496470830376,6,4,0,1
7460.369105013573,3,1,4,0
6876.726290121059,10,8,1,0
5679.73147654066,11,2,2,1
3860.390716546926,14,1,2,0
4164.987391400129,5,9,3,1
7802.080059595249,23,9,3,1
7726.334698854876,0,4,1,1
1726.076021057745,17,7,1,0
6489.781007611018,13,2,2,0
1581.9551160052993,23,5,4,0
1712.2321356821913,6,8,4,1
5410.363808145791,9,1,3,0
3242.9837832074495,8,7,1,0
7452.697534816629,1,9,1,1
716.6328304935906,7,6,4,0
4094.647498271897,21,2,3,0
7348.579635892755,0,0,4,1
7233.388715533643,19,5,4,0
1256.451061258851,1,1,2,0
2936.2684122711694,6,2,1,0
4954.875593373336,15,4,2,0
1279.3621037473604,21,7,2,0
7744.337265505681,3,1,4,1
7318.420883177644,20,5,3,0
1339.766681380581,16,0,4,0
973.6379127815784,3,6,3,0
687.8408200520811,2,3,1,0
7276.002093972866,8,0,0,0
1553.022359314709,21,8,1,0
3333.198003712116,14,8,4,1
3593.566668387764,19,2,3,0
4794.093298487473,2,5,0,1
578.5240732606626,11,6,3,0
1817.935146117125,14,3,3,0
7452.265643416814,19,5,0,0
7267.738807612213,7,8,0,1
6251.418726008509,11,9,1,0
160.1129587176324,20,5,2,0
2619.4191141263364,12,6,0,0
5025.530089066548,14,5,2,0
2205.145743128938,10,6,2,0
7277.14562695495,16,0,2,0
5072.946247350373,20,5,2,0
579.8942049449826,23,8,0,0
7272.499682741446,11,2,3,0
7662.344432118899,19,5,0,0
626.3107850418453,17,3,0,0
4261.2200777162125,15,6,4,0
2430.3974363022926,2,6,4,0
3145.748416468812,8,8,1,0
1441.3114875529584,6,3,2,0
4626.686455589238,18,7,2,0
7664.04492922488,4,7,4,1
4027.0654391715143,18,7,3,0
667.9020782488768,9,7,1,0
4961.91066115188,19,5,3,0
2725.0828406378,11,7,4,1
6848.121890782426,7,5,3,0
3480.2517957901796,2,9,2,0
1546.7526734932537,18,1,4,0
1532.8894534157039,10,2,3,0
6151.2696248656775,7,5,1,0
2128.3728484673425,12,6,1,0
6139.030986302988,22,3,0,0
1651.069049578962,22,0,4,0
2576.8825177669687,9,3,4,0
3726.5683446553967,17,5,4,0
7545.850818299138,11,7,2,0
7454.1927409068285,6,3,2,0
1658.940644001191,10,9,4,1
2868.9612347383672,9,0,3,0
1199.4481106879098,2,4,2,0
4082.3307091114093,6,6,4,0
3687.3574928038593,3,5,2,0
7206.577498793606,7,2,0,0
7440.392995439625,7,6,1,0
3071.6212911033003,5,3,0,0
3936.4448544368206,12,4,4,0
7170.408811923334,11,6,1,0
6454.628922921766,2,1,3,1
34.23220920047097,5,3,4,0
2563.876215647742,21,3,3,0
3377.0850642793266,18,5,3,0
1841.5816880474376,10,6,2,0
1600.5750690880302,3,3,2,0
307.08713023245895,14,9,1,0
5148.740951932736,1,0,1,1
2103.7697724129093,14,0,2,0
423.5156915583482,16,4,1,0
1851.6795876718688,1,0,0,0
6416.3020529248315,6,2,4,0
6812.6560072641405,15,8,0,0
3867.1146303204546,4,2,4,0
3331.485009917446,15,2,2,0
7822.940279546745,18,8,0,0
1608.514453406619,1,4,3,0
1726.7974664225949,14,7,0,0
2338.478080406016,3,9,1,0
1386.1947596572932,1,8,0,0
3038.027957642472,22,5,2,0
7287.119644783082,9,6,2,0
4924.7059858254515,21,6,1,0
3298.512656155048,23,6,4,0
7475.614302596862,4,3,1,1
392.4715386441995,17,1,4,0
1686.1580423253818,3,1,2,0
4529.279397788563,0,6,2,1
4926.3432224294675,17,9,4,1
321.2622649680921,19,6,0,0
3227.2948694675215,5,9,0,0
5194.985948822828,19,6,1,0
5586.074018495196,19,7,2,0
5106.928520617573,13,2,0,0
2567.902978765592,9,4,2,0
752.6933881652865,17,5,1,0
3419.764009122576,8,7,3,0
1034.3917267576035,11,7,2,0
7581.251149872734,9,9,3,1
3803.991073850913,23,2,2,0
2541.487098983156,23,3,4,0
6131.601048595606,20,5,3,0
3986.0989976951996,18,3,4,1
2483.722021979538,5,9,4,1
6496.6821004144595,13,3,1,0
6937.88144725397,7,4,1,0
5385.700289477973,22,9,0,0
380.4805571493,13,6,3,1
4532.751426931424,10,1,0,0
6107.542821418267,23,1,3,1
1096.3415816082395,15,9,1,0
1833.2226573199039,19,8,1,0
7060.548365019751,5,3,1,0
165.87316621532693,14,4,3,0
6023.053466918678,14,2,1,0
3792.8174736528113,13,1,0,0
3576.943409922657,20,9,4,1
61.73677729662297,11,7,3,0
6556.08885657711,1,3,4,1
2881.800080589349,7,0,0,0
4328.42122224784,18,5,2,0
5420.0189872535975,13,5,1,0
5622.523463621137,4,1,0,1
7648.060570314448,23,1,2,1
4253.0629261266895,8,7,3,0
3200.7578100405485,12,6,0,0
7629.860493801205,8,1,3,0
5138.671329029041,13,9,4,1
2388.7120984310623,4,0,4,0
1016.0816420015514,1,7,3,0
6741.223239214124,6,9,4,1
2900.641914339242,15,1,4,0
5285.455422308627,10,4,1,0
3769.1772728303554,10,5,3,0
1595.4435894613316,22,9,3,1
4815.484435920618,11,0,2,0
490.1611362607051,12,1,1,0
3309.6729666701817,7,9,0,0
4375.18644261105,23,3,1,0
3491.1955580780395,15,1,0,0
5990.634041131671,20,5,3,0
6624.260011589773,0,3,1,1
6171.088376895258,12,2,2,0
315.3095177553579,10,5,4,0
1557.0595197155478,3,8,0,0
4295.177036563876,3,7,4,0
7478.902213348191,14,1,3,0
6680.479416541674,2,2,3,1
6741.0633942726545,23,1,3,1
2429.149509108601,18,9,4,1
3438.435937144227,20,6,3,0
3768.2940487909195,1,8,3,1
1263.1858088825338,5,0,4,0
253.38970130442826,21,2,3,0
7575.488681186833,23,5,0,1
1929.4971223797363,7,3,1,0
1923.3914852704324,16,9,0,0
671.6155348812325,4,9,3,1
7428.419476790509,1,0,3,1
4639.998233943477,11,8,3,1
5337.959672717204,4,6,3,1
7293.057213668105,9,6,4,0
2768.233250361812,8,0,1,0
4973.950952548982,19,8,4,1
315.2016405574553,7,7,4,0
1498.246363207879,0,9,3,1
6650.81021169409,23,4,0,1
6135.313008924994,5,3,0,0
2808.3883181998895,23,0,2,0
3017.600969054829,21,8,1,0
4270.7676962608675,10,7,2,0
6.926832457650722,2,1,4,1
1933.7484666240327,14,3,2,0
1669.8133098226745,10,3,2,0
2007.6111592643588,23,6,2,0
6448.217211054864,4,2,1,1
2240.992483088813,15,7,0,0
1536.2129697909345,20,6,0,0
4036.586369040287,6,9,2,0
6925.832065799992,5,3,1,0
1934.5908821808116,8,8,0,0
632.8972611284256,6,5,3,0
2854.4558631180694,2,2,0,0
5982.476337396997,10,6,0,0
4407.770904834883,11,5,1,0
6535.262989746908,20,7,1,0
7676.939220135825,10,4,0,0
6342.336501629178,1,5,3,1
4832.405615355809,0,0,3,1
3949.265996478782,23,7,2,0
325.352345354392,23,0,2,0
7874.65422061826,1,2,0,1
3070.931574987465,13,1,0,0
1222.06457026535,12,5,0,0
5335.337298894672,23,7,3,1
2277.8848713181974,4,7,4,0
4688.2972760937255,1,6,2,1
4696.209423217507,22,6,2,0
3568.609918118439,22,7,4,0
6689.768331282616,18,4,0,0
2123.411657135767,16,2,2,0
3591.817569983785,10,1,3,0
4303.848568084817,15,2,4,0
5310.67964253456,19,2,3,0
6272.854944792188,17,6,0,0
3161.484226611657,19,0,2,0
5170.145318052285,7,6,3,0
1209.1345697828103,1,5,4,0
7461.521563837116,16,9,0,0
3067.5551573359235,10,1,2,0
5837.523768701625,13,9,2,0
167.62694964801028,15,0,0,0
1645.471207523932,14,8,0,0
3899.2249418670062,14,1,0,0
7026.628479520111,2,3,3,1
4220.404923855664,6,8,1,0
7439.314505939563,11,8,2,0
3872.9561881794566,21,0,3,0
3926.1405284039197,21,1,4,0
962.3755740617524,22,1,2,0
6422.236671996998,23,1,1,1
1979.4884726741645,2,7,4,0
7197.401852531659,18,7,2,0
7287.039641541517,9,9,1,0
7546.764344433827,7,7,0,0
4164.242760379205,15,3,1,0
5418.364809345237,15,7,2,0
6229.2344610929995,11,6,1,0
1052.4618761104725,22,7,2,0
4809.6527740049905,4,0,2,1
279.2117209199768,19,2,1,0
3983.040836692863,5,9,1,0
1242.9672395537182,5,5,4,0
1467.4687930668672,7,0,4,0
2923.555295707349,16,3,3,0
3462.3351478984414,11,8,2,0
4987.263534134837,21,6,4,0
600.0552054159327,13,0,3,0
4032.01563109337,1,5,2,0
1465.0879163735435,18,5,3,0
4593.931524378776,5,1,4,0
5101.049875028162,17,5,3,0
4455.8905061400665,3,9,1,0
5907.67260627407,21,1,3,0
2688.195907706006,4,7,0,0
6122.0272001068815,5,6,0,0
3464.9728182570084,14,5,3,0
3876.0550640891615,5,9,0,0
5186.576507452266,7,5,3,0
151.77528007379556,8,8,3,0
5233.683800254886,20,8,3,1
4950.588266831563,21,9,0,0
2482.227698442473,5,9,2,0
690.9253077714184,21,1,3,0
732.0289220547639,1,2,3,0
7386.173857146902,15,9,1,0
5515.788173200568,19,6,1,0
1021.1853970970694,0,9,4,1
2857.0017386247064,15,8,0,0
4741.901536243264,0,5,2,1
6685.3957821997365,0,0,3,1
354.0691250605032,6,6,3,0
1896.881886102721,15,0,0,0
7118.543177411563,16,4,4,0
78.2785737196128,15,8,4,0
1615.1858268371298,15,9,1,0
7672.398286903863,5,9,0,0
4909.147762944758,17,8,4,1
2097.062576266864,21,0,4,0
540.5937996948016,21,5,2,0
230.38976687554114,2,2,1,0
1961.7369116972334,7,8,1,0
7052.479127613339,3,2,1,1
3330.2296661085884,22,1,4,0
5764.065286482114,3,7,3,1
7346.688857862762,16,2,4,0
3267.2834905145187,21,4,4,0
1534.2625814439896,4,5,0,0
4139.357857201071,13,9,1,0
7265.1290780435365,14,9,1,0
6435.973441030917,11,0,2,0
531.3095976884146,12,6,1,0
5542.119536620266,23,6,4,1
4577.320692059336,22,4,0,0
7260.168094889672,17,8,2,1
984.2389277181263,13,1,4,0
4274.618725071229,23,4,4,0
7036.304234627579,18,1,2,0
3283.140175000235,21,1,4,0
3858.5493672742723,6,8,4,1
568.3331179473315,5,6,0,0
2228.758405389042,4,3,0,0
2599.4306601057338,3,7,0,0
7561.253977715371,17,3,1,0
2264.9255475265663,13,0,2,0
3689.645538480868,15,9,0,0
5372.078866396417,22,2,4,0
1301.6560624009796,22,9,1,0
3894.1068851992864,19,0,2,0
5909.619620609881,13,1,0,0
6935.507428151393,4,1,0,1
5011.942900926101,21,6,2,0
5354.082854958999,10,3,0,0
1014.6363633136289,11,9,2,0
7566.483095484546,17,8,2,0
1064.9297494884365,3,1,4,0
6198.510132768478,12,8,2,0
2122.206492617659,19,5,3,0
7469.077183891506,12,9,0,0
5761.076517258989,3,7,4,1
6031.74063526206,22,6,1,0
1756.3780886137672,22,7,3,0
3547.1046131981107,6,8,2,0
4944.416490741345,22,7,1,0
6160.939077561775,1,5,1,0
836.1552104195547,20,7,1,0
7699.110705053954,17,7,1,0
7122.314261083675,20,1,4,1
2166.436981012197,5,1,4,0
6582.968143043494,15,0,1,0
4148.999764703389,2,9,3,1
3697.1428200883392,21,1,0,0
2518.900675962186,14,6,0,0
4649.8438501195815,20,2,4,0
5840.4634960402645,19,3,3,0
3290.4085751772523,9,3,3,0
5035.607448101296,8,3,2,0
5596.006804636653,10,1,4,0
5690.418927037211,13,5,3,0
420.4689545587861,23,0,3,0
6878.68370645211,11,4,0,0
3668.735251546558,6,1,3,0
2103.0165731612346,10,8,3,1
1937.9072373000542,16,1,1,0
3866.697832187384,8,5,0,0
7095.218158054329,21,3,0,0
3029.8889155527622,22,5,1,0
5999.057345534428,12,1,0,0
779.0657542428128,15,1,2,0
3811.0733336977387,2,6,2,0
7933.530692439921,4,2,4,1
6164.6502333247345,22,2,0,0
1688.175265082701,16,6,0,0
4014.024582214796,0,7,2,0
1872.8299853702895,20,6,4,0
3279.4396134637614,8,2,4,0
6241.771769761043,22,2,2,0
6170.942398246777,16,6,2,0
1828.662521329569,12,2,1,0
7378.175428648106,14,1,4,0
4742.5826212047905,20,6,4,0
3042.494706241306,7,2,1,0
4017.974968342981,7,4,2,0
4842.544671234761,1,6,1,1
4481.324802107054,22,1,1,1
3893.8082591117445,9,7,3,0
4041.9377686947537,4,1,4,0
1415.4132238709499,15,3,2,0
6502.799569915912,18,3,3,0
4336.373757928418,0,7,3,0
1052.9834943291012,12,0,3,0
6130.42602715431,3,8,2,1
7459.88960712692,6,5,1,0
7578.718659399512,0,3,2,1
2955.296770627326,1,5,4,0
1088.4574041182286,15,5,4,0
4149.605014931356,13,8,1,0
905.3107886470194,4,3,2,0
7472.229411008375,13,7,1,0
1472.7191207043923,16,0,1,0
2025.8630503095567,11,5,2,0
3256.0590324453387,19,4,4,0
3068.3999261302106,11,2,2,0
6358.329824721122,2,3,4,1
3653.252980304944,20,7,0,0
1370.2922387266785,20,9,0,0
2141.3431144111623,1,1,0,0
4075.3615145742388,20,7,3,0
1183.8940698219485,20,6,4,0
4895.187126789882,14,0,4,0
4528.149715876411,10,1,2,0
5719.04501947615,9,6,4,0
7501.948399958044,17,2,2,0
7298.47521600374,22,1,3,0
7568.874566460307,21,0,2,0
1961.501198204489,22,6,0,0
1056.86462658164,23,2,2,0
2421.7022204691057,20,5,2,0
7161.2059562666855,1,9,2,1
7776.567529614788,6,7,4,0
6875.302983808456,6,5,1,0
884.591680414711,23,6,1,0
7579.6868444880465,6,5,1,0
3389.7474286695337,22,6,4,0
79.43577464501766,13,4,0,0
3541.937957281808,23,8,1,0
373.3230115553634,1,2,1,0
4353.3039796831345,1,5,3,0
2711.739449359225,22,8,3,1
3790.11229408442,14,0,0,0
4907.297034141221,10,4,2,0
6951.064761063473,9,3,2,0
5296.903103893069,2,8,3,1
3475.2207034830544,16,0,3,0
6556.325690094569,8,3,0,0
7245.129189897192,14,0,0,0
962.4809316254167,13,2,4,0
4257.804155534568,18,3,2,0
2279.673118140841,16,0,4,0
381.2542770261945,21,4,1,0
5350.030827436312,19,5,0,0
6902.852365786509,16,0,2,0
1307.4067225467654,15,9,2,0
6500.247192703085,19,9,4,1
6827.898889627849,7,3,3,0
7315.1518391185355,6,3,3,0
2125.9542872429893,11,0,0,1
7232.104756193165,0,1,3,1
2568.698724117776,11,9,1,0
4420.942417576745,5,4,2,0
408.80722930409564,15,1,3,0
355.8293015081051,17,2,0,0
5764.383835793962,18,8,1,0
3558.6174239324396,22,4,4,0
2054.0575410768943,2,0,4,0
1527.355900719157,2,4,1,0
5361.2781594194485,4,2,0,1
8.210344482592284,2,0,4,1
6448.099897728849,18,2,2,0
638.6006010087809,4,5,2,0
1535.959471190415,13,9,0,0
3092.9599804162212,20,4,0,0
3881.4456240302484,15,0,2,0
2843.185950932465,0,1,0,0
2569.0937590494295,16,4,1,0
7711.508516525141,10,8,0,0
5134.429551540937,8,4,2,0
192.34647816226874,20,4,3,0
3444.256388012284,3,0,0,0
7000.694554453042,1,4,4,1
2415.1422103532905,8,7,1,0
760.9779764712339,21,8,1,0
6068.286248861393,4,9,1,1
4850.08058632897,3,2,4,1
4564.648500072899,22,3,4,0
433.34459406122636,4,6,1,0
1128.289583315161,23,6,1,0
4982.282422723844,23,0,1,1
1666.5516124633923,17,5,0,0
4035.0402875886525,12,8,4,1
4361.329079805001,4,4,2,0
2271.6399862161607,23,7,0,0
7587.659118554236,18,9,2,0
6740.500534150423,22,8,0,0
5780.376193524224,2,9,0,1
628.5609619432256,21,9,2,0
853.5095043756104,17,2,1,0
3944.786860190321,5,0,2,0
1289.9032267819305,5,1,3,0
7826.232380918145,23,4,4,1
1272.3692710491384,4,9,3,1
3902.305344534472,0,6,0,0
2916.147849447836,7,5,2,1
5116.894439525513,0,3,1,1
1036.6460890709523,20,8,1,0
3445.3798421989154,5,3,3,0
2201.2667372931132,19,2,3,0
7102.573439750146,13,4,0,0
329.4827685168872,10,3,4,0
7310.251314581642,1,1,0,1
6664.788137731239,20,2,1,0
2384.0778779443194,3,6,2,0
6315.378784143452,12,1,3,0
254.55241490828672,6,0,1,0
7735.0900745956815,5,1,0,0
4215.126566005366,2,7,4,0
2429.7318033932347,8,7,2,0
2903.852784694443,13,9,4,1
535.9108009166764,19,1,0,0
7914.8493647661035,10,5,0,0
319.1391014797862,4,6,1,0
5240.982449567133,13,0,2,0
3544.673742013134,18,6,0,0
7591.585164418777,7,7,1,0
1971.7679237528273,6,8,0,0
4259.034157384401,6,7,1,0
3861.43788761911,23,2,4,0
5624.41722018056,22,7,1,0
548.741804459602,2,2,4,0
1554.344094536722,2,5,3,0
1720.4457366423344,17,3,0,0
5906.515284959309,12,6,3,0
1517.1638771322869,0,7,2,0
4590.066652308358,4,9,3,1
1725.8743449051249,3,5,1,0
6893.691475921408,15,9,1,0
7537.77270864466,14,3,2,0
4150.351334663213,17,7,2,0
2821.7095292523804,16,6,0,0
1876.2919112649056,13,9,1,0
402.9991071767349,13,7,2,0
2151.6581091989756,18,9,3,1
5235.615060662816,5,6,1,0
4271.267365817141,12,2,2,0
7552.610019856015,17,2,0,0
3173.236713621146,14,8,4,1
5552.437421915514,22,6,1,0
3917.1353660635955,6,0,1,0
4103.046846314072,18,2,1,0
2145.855645259919,16,0,1,0
3642.3314608517876,8,5,4,0
